codigo_proyecto,nombre_proyecto,codigo_subdivision,nombre_subdivision,nombre_tipologia,nombre,total_habitaciones,precio_lista,precio lista miles,precio_venta,estado_comercial,Estado comercial,PISO,P_m2 dolares con dscto y area libre,area_techada,area_libre,area_total
FX,Fenix,,,Tipo 2E,1502,2,435135.89,S/ 435.14,0,disponible,Disponible,15,$1783,56.65,2.05,58.7
GY,Alicanto,,,Tipo 3,1503,1,280391.91,S/ 280.39,0,disponible,Disponible,15,$1659,40.02,0,40.02
SL,Sialia,,,Tipo 3,1503,2,361686.11,S/ 361.69,320000.11,vendido,Separado/Vendido,15,$1720,48.95,0,48.95
EEUU,Edificio Urbanzen,,,Tipo 3,1503,1,362520,S/ 362.52,326000,vendido,Separado/Vendido,15,$2023,42.4,0,42.4
MA,Edificio Mariategui,,,Tipo 3,1503,3,496500,S/ 496.50,453375,vendido,Separado/Vendido,15,$1503,79.36,0,79.36
CRUZ,Edificio Santa Cruz Infinite,,,Tipo 3,1503,3,516100,S/ 516.10,516100,vendido,Separado/Vendido,15,$1926,70.52,0,70.52
CUBA,Edificio Cuba Connect,,,Tipo 3,1503,3,628390,S/ 628.39,603254.4,vendido,Separado/Vendido,15,$1903,83.41,0,83.41
FX,Fenix,,,Tipo 3B,1503,3,443916.56,S/ 443.92,399600,vendido,Separado/Vendido,15,$1500,67.78,3.48,71.26
GY,Alicanto,,,Tipo 4,1504,2,368031,S/ 368.03,0,disponible,Disponible,15,$1657,52.61,0,52.61
CRUZ,Edificio Santa Cruz Infinite,,,Tipo 4,1504,3,518500,S/ 518.50,482390,vendido,Separado/Vendido,15,$1792,70.85,0,70.85
SL,Sialia,,,Tipo 4,1504,3,524933.69,S/ 524.93,466347,vendido,Separado/Vendido,15,$1737,70.64,0,70.64
CUBA,Edificio Cuba Connect,,,Tipo 4,1504,3,584317,S/ 584.32,540000,vendido,Separado/Vendido,15,$1832,77.56,0,77.56
EEUU,Edificio Urbanzen,,,Tipo 4,1504,3,633164.44,S/ 633.16,0,disponible,Disponible,15,$2000,74.98,0,74.98
EEUU,Edificio Urbanzen,,,Tipo 4,1501,3,691802.51,S/ 691.80,543114.69,vendido,Separado/Vendido,15,$1765,81,0,81
FX,Fenix,,,Tipo 4B,1504,2,390119.79,S/ 390.12,350977.03,vendido,Separado/Vendido,15,$1802,50.33,1.68,52.01
SL,Sialia,,,TIPO 5,1505,3,442478.33,S/ 442.48,405000,vendido,Separado/Vendido,15,$1597,66.75,0,66.75
CRUZ,Edificio Santa Cruz Infinite,,,TIPO 5,1505,3,494400,S/ 494.40,494400,vendido,Separado/Vendido,15,$1826,71.27,0,71.27
CUBA,Edificio Cuba Connect,,,TIPO 5,1505,3,633211,S/ 633.21,612000,vendido,Separado/Vendido,15,$1916,84.05,0,84.05
FX,Fenix,,,Tipo 5B,1505,3,424000,S/ 424.00,381400,vendido,Separado/Vendido,15,$1500,65.99,1.38,67.37
GY,Alicanto,,,TIPO 6,1506,3,444551.19,S/ 444.55,400096.07,vendido,Separado/Vendido,15,$1537,68.5,0,68.5
CRUZ,Edificio Santa Cruz Infinite,,,TIPO 6,1506,3,532500,S/ 532.50,436100,vendido,Separado/Vendido,15,$1577,72.76,0,72.76
CUBA,Edificio Cuba Connect,,,TIPO 6,1506,3,611533,S/ 611.53,611533,vendido,Separado/Vendido,15,$1926,83.56,0,83.56
SL,Sialia,,,Tipo 6A,1506,3,393967.96,S/ 393.97,0,disponible,Disponible,15,$1420,65.71,0,65.71
SL,Sialia,,,Tipo 7,1507,3,462497.58,S/ 462.50,416247.82,vendido,Separado/Vendido,15,$1570,69.77,0,69.77
MD,Modena,,,X01 - 40.02 - 1 dorm - Interior,1501,1,319023.76,S/ 319.02,281453.57,vendido,Separado/Vendido,15,$1851,40.02,0,40.02
MD,Modena,,,X02 - 72.09 - 3 dorm - Exterior,1502,3,572200.51,S/ 572.20,0,disponible,Disponible,15,$1870,72.47,0,72.47
MD,Modena,,,X03 - 57.39 - 2 dorm - Exterior,1503,2,457346.34,S/ 457.35,0,disponible,Disponible,15,$1897,57.1,0,57.1
MD,Modena,,,X04 - 54.76 - 2 dorm - Exterior,1504,2,437883.09,S/ 437.88,387000,vendido,Separado/Vendido,15,$1863,54.67,0,54.67
MD,Modena,,,X05 - 75.78 - 3 dorm - Exterior,1505,3,597940.46,S/ 597.94,520000,vendido,Separado/Vendido,15,$1807,75.73,0,75.73
MD,Modena,,,X06 - 38.20 - 1 dorm - Interior,1506,1,319581.77,S/ 319.58,0,disponible,Disponible,15,$1888,40.09,0,40.09
MD,Modena,,,X07 - 48.64 - 2 dorm - Interior,1507,2,372968.01,S/ 372.97,329000,vendido,Separado/Vendido,15,$1780,48.64,0,48.64
MD,Modena,,,X08 - 72.92 - 3 dorm - Interior,1508,3,532775.78,S/ 532.78,0,disponible,Disponible,15,$1731,72.91,0,72.91
MD,Modena,,,X09 - 53.05 - 2 dorm - Interior,1509,2,406553.52,S/ 406.55,357969.53,vendido,Separado/Vendido,15,$1777,53.02,0,53.02
NP,Torre Nápoles,NP-B,Torre B,,A1616,,182513.42,S/ 182.51,0,no disponible,No Disponible,16,$1472,30.17,0,30.17
NP,Torre Nápoles,NP-B,Torre B,,B1602,,184604.21,S/ 184.60,0,no disponible,No Disponible,16,$1554,28.89,0,28.89
NP,Torre Nápoles,NP-B,Torre B,,A1615,,223524.25,S/ 223.52,0,no disponible,No Disponible,16,$1438,37.8,0,37.8
NP,Torre Nápoles,NP-B,Torre B,,B1605,,224056.45,S/ 224.06,0,no disponible,No Disponible,16,$1438,37.89,0,37.89
NP,Torre Nápoles,NP-B,Torre B,,A1612,,304507.93,S/ 304.51,0,no disponible,No Disponible,16,$1414,52.4,0,52.4
NP,Torre Nápoles,NP-B,Torre B,,A1611,,321825.36,S/ 321.83,0,no disponible,No Disponible,16,$1414,55.38,0,55.38
NP,Torre Nápoles,NP-B,Torre B,,B1601,,323759.76,S/ 323.76,0,no disponible,No Disponible,16,$1496,52.63,0,52.63
NP,Torre Nápoles,NP-B,Torre B,,B1604,,324946.86,S/ 324.95,0,no disponible,No Disponible,16,$1397,56.58,0,56.58
NP,Torre Nápoles,NP-B,Torre B,,A1614,,344826.68,S/ 344.83,0,no disponible,No Disponible,16,$1422,59,0,59
NP,Torre Nápoles,NP-B,Torre B,,A1613,,346813.82,S/ 346.81,0,no disponible,No Disponible,16,$1422,59.34,0,59.34
NP,Torre Nápoles,NP-B,Torre B,,B1603,,415688.29,S/ 415.69,0,no disponible,No Disponible,16,$1480,68.33,0,68.33
MA,Edificio Mariategui,,,,1602,,498200,S/ 498.20,472000,vendido,Separado/Vendido,16,$1656,75,0,75
NP,Torre Nápoles,NP-A,Torre A,AX01 - 57.04 - 2 dorm - Exterior,A1601,2,350342.8,S/ 350.34,0,disponible,Disponible,16,$1494,57.04,0,57.04
NP,Torre Nápoles,NP-A,Torre A,AX02 - 55.48 - 2 dorm - Exterior,A1602,2,342666.73,S/ 342.67,0,disponible,Disponible,16,$1502,55.48,0,55.48
NP,Torre Nápoles,NP-A,Torre A,AX03 - 39.01 - 1 dorm - Exterior,A1603,1,256065.07,S/ 256.07,0,disponible,Disponible,16,$1552,40.12,0,40.12
NP,Torre Nápoles,NP-A,Torre A,AX04 - 66.68 - 3 dorm - Interna,A1604,3,392079.88,S/ 392.08,342048,proceso de separación,Separado/Vendido,16,$1412,65.49,0,65.49
NP,Torre Nápoles,NP-A,Torre A,AX05 - 65.81 - 3 dorm - Exterior,A1605,3,394029.28,S/ 394.03,355000,vendido,Separado/Vendido,16,$1458,65.81,0,65.81
NP,Torre Nápoles,NP-A,Torre A,AX06 - 68.65 - 3 dorm - Exterior,A1606,3,406476.58,S/ 406.48,0,disponible,Disponible,16,$1440,68.65,0,68.65
NP,Torre Nápoles,NP-A,Torre A,AX07 - 57.06 - 2 dorm - Interna,A1607,2,333655.2,S/ 333.66,0,disponible,Disponible,16,$1422,57.06,0,57.06
NP,Torre Nápoles,NP-A,Torre A,AX08 - 38 - 1 dorm - Interna,A1608,1,244413.15,S/ 244.41,0,disponible,Disponible,16,$1483,40.09,0,40.09
NP,Torre Nápoles,NP-A,Torre A,AX09 - 38.06 - 1 dorm - Interna,A1609,1,244291.22,S/ 244.29,0,disponible,Disponible,16,$1483,40.07,0,40.07
NP,Torre Nápoles,NP-A,Torre A,AX10 - 36.98 - 1 dorm - Interna,A1610,1,246231.57,S/ 246.23,0,disponible,Disponible,16,$1491,40.16,0,40.16
TZ,Tizón y Bueno,,,Tipo 01 - A,1601,2,358024.44,S/ 358.02,322222,vendido,Separado/Vendido,16,$1509,56.21,0,56.21
TZ,Tizón y Bueno,,,Tipo 02 - A,1602,3,536255.56,S/ 536.26,482630.48,vendido,Separado/Vendido,16,$1697,74.83,0,74.83
TZ,Tizón y Bueno,,,Tipo 04,1603,3,455555.56,S/ 455.56,410000,vendido,Separado/Vendido,16,$1503,71.77,0,71.77
TZ,Tizón y Bueno,,,Tipo 05,1604,2,380164.44,S/ 380.16,342148,vendido,Separado/Vendido,16,$1598,56.34,0,56.34
TZ,Tizón y Bueno,,,Tipo 06,1605,2,330444.44,S/ 330.44,297400,vendido,Separado/Vendido,16,$1538,50.9,0,50.9
TZ,Tizón y Bueno,,,Tipo 07,1606,3,561666.67,S/ 561.67,505500,vendido,Separado/Vendido,16,$1869,71.18,0,71.18
SL,Sialia,,,Tipo 1,1601,1,295360,S/ 295.36,265824,vendido,Separado/Vendido,16,$1749,40,0,40
CRUZ,Edificio Santa Cruz Infinite,,,Tipo 1,1601,3,498300,S/ 498.30,498300,vendido,Separado/Vendido,16,$1825,71.85,0,71.85
MA,Edificio Mariategui,,,Tipo 1,1601,3,524100,S/ 524.10,500000,vendido,Separado/Vendido,16,$1668,78.9,0,78.9
CUBA,Edificio Cuba Connect,,,Tipo 1,1601,3,575746,S/ 575.75,575746,vendido,Separado/Vendido,16,$1926,78.67,0,78.67
URT,Los Jardines de Urteaga,,,Tipo 1,1601,3,657153,S/ 657.15,609295,vendido,Separado/Vendido,16,$1537,104.31,0,104.31
EEUU,Edificio Urbanzen,,,Tipo 1603 - 1706,1603,3,623043.72,S/ 623.04,648334,vendido,Separado/Vendido,16,$1730,73.69,43.13,116.82
GY,Alicanto,,,Tipo 1604,1604,2,340256.15,S/ 340.26,0,disponible,Disponible,16,$1653,48.76,0,48.76
FX,Fenix,,,Tipo 1D,1601,3,518320,S/ 518.32,0,disponible,Disponible,16,$1760,69.75,0,69.75
CRUZ,Edificio Santa Cruz Infinite,,,TIPO 2,1602,1,356100,S/ 356.10,356100,vendido,Separado/Vendido,16,$1321,70.94,0,70.94
CUBA,Edificio Cuba Connect,,,TIPO 2,1602,1,359850,S/ 359.85,359850,vendido,Separado/Vendido,16,$1926,49.17,0,49.17
SL,Sialia,,,TIPO 2,1602,2,362963.33,S/ 362.96,326700,vendido,Separado/Vendido,16,$1500,57.31,0,57.31
GY,Alicanto,,,TIPO 2,1602,3,550703.21,S/ 550.70,0,disponible,Disponible,16,$1623,80.37,0,80.37
URT,Los Jardines de Urteaga,,,TIPO 2,1602,3,570240,S/ 570.24,570240,vendido,Separado/Vendido,16,$1563,96.03,0,96.03
FX,Fenix,,,Tipo 2D,1602,2,422148.76,S/ 422.15,0,disponible,Disponible,16,$1764,56.67,0,56.67
GY,Alicanto,,,Tipo 3,1603,1,276911,S/ 276.91,0,disponible,Disponible,16,$1639,40.02,0,40.02
SL,Sialia,,,Tipo 3,1603,2,351352.22,S/ 351.35,324000,vendido,Separado/Vendido,16,$1742,48.95,0,48.95
CRUZ,Edificio Santa Cruz Infinite,,,Tipo 3,1603,3,500900,S/ 500.90,403900,vendido,Separado/Vendido,16,$1507,70.52,0,70.52
MA,Edificio Mariategui,,,Tipo 3,1603,3,502700,S/ 502.70,477565,vendido,Separado/Vendido,16,$1584,79.36,0,79.36
CUBA,Edificio Cuba Connect,,,Tipo 3,1603,3,610436,S/ 610.44,610436,vendido,Separado/Vendido,16,$1926,83.41,0,83.41
EEUU,Edificio Urbanzen,,,Tipo 3,1601,1,688199.37,S/ 688.20,551900.74,vendido,Separado/Vendido,16,$1793,81,0,81
FX,Fenix,,,Tipo 3A,1603,3,472200.67,S/ 472.20,0,disponible,Disponible,16,$1650,67.78,0,67.78
CRUZ,Edificio Santa Cruz Infinite,,,Tipo 4,1604,3,503300,S/ 503.30,401100,vendido,Separado/Vendido,16,$1490,70.85,0,70.85
SL,Sialia,,,Tipo 4,1604,3,521951.11,S/ 521.95,0,disponible,Disponible,16,$1750,70.64,0,70.64
EEUU,Edificio Urbanzen,,,Tipo 4,1602,3,541438.31,S/ 541.44,502365.44,vendido,Separado/Vendido,16,$1886,70.08,0,70.08
CUBA,Edificio Cuba Connect,,,Tipo 4,1604,3,567622,S/ 567.62,527408,vendido,Separado/Vendido,16,$1789,77.56,0,77.56
FX,Fenix,,,Tipo 4A,1604,2,336669.13,S/ 336.67,303002.08,vendido,Separado/Vendido,16,$1523,52.35,0,52.35
SL,Sialia,,,TIPO 5,1605,3,448115,S/ 448.12,0,disponible,Disponible,16,$1590,66.75,0,66.75
CRUZ,Edificio Santa Cruz Infinite,,,TIPO 5,1605,3,479100,S/ 479.10,479100,vendido,Separado/Vendido,16,$1769,71.27,0,71.27
CUBA,Edificio Cuba Connect,,,TIPO 5,1605,3,615119,S/ 615.12,571540,vendido,Separado/Vendido,16,$1789,84.05,0,84.05
FX,Fenix,,,Tipo 5A,1605,3,419625.98,S/ 419.63,378000,vendido,Separado/Vendido,16,$1491,65.99,1.06,67.05
CRUZ,Edificio Santa Cruz Infinite,,,TIPO 6,1606,3,516800,S/ 516.80,455000,vendido,Separado/Vendido,16,$1646,72.76,0,72.76
CUBA,Edificio Cuba Connect,,,TIPO 6,1606,3,593547,S/ 593.55,593547,vendido,Separado/Vendido,16,$1869,83.56,0,83.56
SL,Sialia,,,Tipo 6B,1606,3,391193.53,S/ 391.19,0,disponible,Disponible,16,$1410,65.71,0,65.71
SL,Sialia,,,Tipo 7,1607,3,459551.73,S/ 459.55,413596.56,vendido,Separado/Vendido,16,$1560,69.77,0,69.77
MD,Modena,,,X01 - 40.02 - 1 dorm - Interior,1601,1,317504.59,S/ 317.50,270889,vendido,Separado/Vendido,16,$1781,40.02,0,40.02
MD,Modena,,,X02 - 72.09 - 3 dorm - Exterior,1602,3,569449.55,S/ 569.45,0,disponible,Disponible,16,$1861,72.47,0,72.47
MD,Modena,,,X03 - 57.39 - 2 dorm - Exterior,1603,2,455178.82,S/ 455.18,0,disponible,Disponible,16,$1888,57.1,0,57.1
MD,Modena,,,X04 - 54.76 - 2 dorm - Exterior,1604,2,435807.82,S/ 435.81,370000,proceso de separación,Separado/Vendido,16,$1781,54.67,0,54.67
MD,Modena,,,X05 - 75.78 - 3 dorm - Exterior,1605,3,595065.73,S/ 595.07,0,disponible,Disponible,16,$1861,75.73,0,75.73
MD,Modena,,,X06 - 38.20 - 1 dorm - Interior,1606,1,318059.94,S/ 318.06,0,disponible,Disponible,16,$1879,40.09,0,40.09
MD,Modena,,,X07 - 48.64 - 2 dorm - Interior,1607,2,371121.63,S/ 371.12,0,disponible,Disponible,16,$1807,48.64,0,48.64
MD,Modena,,,X08 - 72.92 - 3 dorm - Interior,1608,3,530008.12,S/ 530.01,0,disponible,Disponible,16,$1722,72.91,0,72.91
MD,Modena,,,X09 - 53.05 - 2 dorm - Interior,1609,2,404540.89,S/ 404.54,0,disponible,Disponible,16,$1807,53.02,0,53.02
NP,Torre Nápoles,NP-B,Torre B,,A1716,,181508.75,S/ 181.51,0,no disponible,No Disponible,17,$1463,30.17,0,30.17
NP,Torre Nápoles,NP-B,Torre B,,B1702,,183642.17,S/ 183.64,0,no disponible,No Disponible,17,$1546,28.89,0,28.89
NP,Torre Nápoles,NP-B,Torre B,,A1715,,222265.51,S/ 222.27,0,no disponible,No Disponible,17,$1430,37.8,0,37.8
NP,Torre Nápoles,NP-B,Torre B,,B1705,,222794.72,S/ 222.79,0,no disponible,No Disponible,17,$1430,37.89,0,37.89
NP,Torre Nápoles,NP-B,Torre B,,A1712,,302763.01,S/ 302.76,0,no disponible,No Disponible,17,$1405,52.4,0,52.4
NP,Torre Nápoles,NP-B,Torre B,,A1711,,319981.21,S/ 319.98,0,no disponible,No Disponible,17,$1405,55.38,0,55.38
NP,Torre Nápoles,NP-B,Torre B,,B1701,,322007.18,S/ 322.01,0,no disponible,No Disponible,17,$1488,52.63,0,52.63
NP,Torre Nápoles,NP-B,Torre B,,B1704,,323062.75,S/ 323.06,0,no disponible,No Disponible,17,$1389,56.58,0,56.58
NP,Torre Nápoles,NP-B,Torre B,,A1714,,342861.98,S/ 342.86,0,no disponible,No Disponible,17,$1414,59,0,59
NP,Torre Nápoles,NP-B,Torre B,,A1713,,344837.79,S/ 344.84,0,no disponible,No Disponible,17,$1414,59.34,0,59.34
NP,Torre Nápoles,NP-B,Torre B,,B1703,,413412.9,S/ 413.41,0,no disponible,No Disponible,17,$1472,68.33,0,68.33
TZ,Tizón y Bueno,,,1704,1704,2,369066.67,S/ 369.07,330167.01,vendido,Separado/Vendido,17,$1599,54.34,0,54.34
NP,Torre Nápoles,NP-A,Torre A,AX01 - 57.04 - 2 dorm - Exterior,A1701,2,348443.37,S/ 348.44,0,disponible,Disponible,17,$1486,57.04,0,57.04
NP,Torre Nápoles,NP-A,Torre A,AX02 - 55.48 - 2 dorm - Exterior,A1702,2,340819.25,S/ 340.82,0,disponible,Disponible,17,$1494,55.48,0,55.48
NP,Torre Nápoles,NP-A,Torre A,AX03 - 39.01 - 1 dorm - Exterior,A1703,1,254729.07,S/ 254.73,0,disponible,Disponible,17,$1544,40.12,0,40.12
NP,Torre Nápoles,NP-A,Torre A,AX04 - 66.68 - 3 dorm - Interna,A1704,3,389899.07,S/ 389.90,0,disponible,Disponible,17,$1448,65.49,0,65.49
NP,Torre Nápoles,NP-A,Torre A,AX05 - 65.81 - 3 dorm - Exterior,A1705,3,391837.81,S/ 391.84,0,disponible,Disponible,17,$1448,65.81,0,65.81
NP,Torre Nápoles,NP-A,Torre A,AX06 - 68.65 - 3 dorm - Exterior,A1706,3,404190.54,S/ 404.19,0,disponible,Disponible,17,$1432,68.65,0,68.65
NP,Torre Nápoles,NP-A,Torre A,AX07 - 57.06 - 2 dorm - Interna,A1707,2,331755.11,S/ 331.76,0,disponible,Disponible,17,$1414,57.06,0,57.06
NP,Torre Nápoles,NP-A,Torre A,AX08 - 38 - 1 dorm - Interna,A1708,1,243078.15,S/ 243.08,0,disponible,Disponible,17,$1475,40.09,0,40.09
NP,Torre Nápoles,NP-A,Torre A,AX09 - 38.06 - 1 dorm - Interna,A1709,1,242956.89,S/ 242.96,0,disponible,Disponible,17,$1475,40.07,0,40.07
NP,Torre Nápoles,NP-A,Torre A,AX10 - 36.98 - 1 dorm - Interna,A1710,1,244894.24,S/ 244.89,0,disponible,Disponible,17,$1483,40.16,0,40.16
TZ,Tizón y Bueno,,,Tipo 01 - A,1701,2,374444.44,S/ 374.44,337000,vendido,Separado/Vendido,17,$1578,56.21,0,56.21
TZ,Tizón y Bueno,,,Tipo 06,1705,2,332054.44,S/ 332.05,298849,vendido,Separado/Vendido,17,$1545,50.9,0,50.9
MA,Edificio Mariategui,,,Tipo 1,1701,3,517600,S/ 517.60,517600,vendido,Separado/Vendido,17,$1726,78.9,0,78.9
CUBA,Edificio Cuba Connect,,,Tipo 1,1701,3,575746,S/ 575.75,534956,vendido,Separado/Vendido,17,$1789,78.67,0,78.67
URT,Los Jardines de Urteaga,,,Tipo 1,1701,3,657153,S/ 657.15,657153,vendido,Separado/Vendido,17,$1658,104.31,0,104.31
EEUU,Edificio Urbanzen,,,Tipo 1,1701,3,701100,S/ 701.10,630990,proceso de separación,Separado/Vendido,17,$2050,81,0,81
EEUU,Edificio Urbanzen,,,Tipo 1703,1703,3,606714.3,S/ 606.71,0,disponible,Disponible,17,$1950,73.69,0,73.69
CUBA,Edificio Cuba Connect,,,TIPO 2,1702,1,359850,S/ 359.85,254900,vendido,Separado/Vendido,17,$1364,49.17,0,49.17
MA,Edificio Mariategui,,,TIPO 2,1702,3,492000,S/ 492.00,448900,vendido,Separado/Vendido,17,$1575,75,0,75
EEUU,Edificio Urbanzen,,,TIPO 2,1702,3,538603.55,S/ 538.60,481743.2,vendido,Separado/Vendido,17,$1809,70.08,0,70.08
URT,Los Jardines de Urteaga,,,TIPO 2,1702,3,587703,S/ 587.70,587703,vendido,Separado/Vendido,17,$1611,96.03,0,96.03
MA,Edificio Mariategui,,,Tipo 3,1703,3,496500,S/ 496.50,496500,vendido,Separado/Vendido,17,$1646,79.36,0,79.36
CUBA,Edificio Cuba Connect,,,Tipo 3,1703,3,610436,S/ 610.44,544500.48,vendido,Separado/Vendido,17,$1718,83.41,0,83.41
CRUZ,Edificio Santa Cruz Infinite,,,Tipo 4,1704,3,503300,S/ 503.30,503300,vendido,Separado/Vendido,17,$1869,70.85,0,70.85
CUBA,Edificio Cuba Connect,,,Tipo 4,1704,3,567622,S/ 567.62,506311.68,vendido,Separado/Vendido,17,$1718,77.56,0,77.56
FX,Fenix,,,Tipo 4B,1704,2,359679.08,S/ 359.68,323590,vendido,Separado/Vendido,17,$1595,52.33,1.68,54.01
SL,Sialia,,,TIPO 5,1705,3,445296.67,S/ 445.30,395000,vendido,Separado/Vendido,17,$1557,66.75,0,66.75
CRUZ,Edificio Santa Cruz Infinite,,,TIPO 5,1705,3,495200,S/ 495.20,436000,vendido,Separado/Vendido,17,$1646,69.72,0,69.72
CUBA,Edificio Cuba Connect,,,TIPO 5,1705,3,615119,S/ 615.12,615119,vendido,Separado/Vendido,17,$1926,84.05,0,84.05
FX,Fenix,,,Tipo 5B,1705,3,416666.67,S/ 416.67,375000,vendido,Separado/Vendido,17,$1475,65.99,1.38,67.37
CRUZ,Edificio Santa Cruz Infinite,,,TIPO 6,1706,3,516800,S/ 516.80,485792,vendido,Separado/Vendido,17,$1757,72.76,0,72.76
CUBA,Edificio Cuba Connect,,,TIPO 6,1706,3,593547,S/ 593.55,557934.18,vendido,Separado/Vendido,17,$1757,83.56,0,83.56
SL,Sialia,,,Tipo 6B,1706,3,388419.11,S/ 388.42,0,disponible,Disponible,17,$1400,65.71,0,65.71
SL,Sialia,,,Tipo 7,1707,3,471335.11,S/ 471.34,0,disponible,Disponible,17,$1600,69.77,0,69.77
MD,Modena,,,X01 - 40.02 - 1 dorm - Interior,1701,1,315985.43,S/ 315.99,0,disponible,Disponible,17,$1870,40.02,0,40.02
MD,Modena,,,X02 - 72.09 - 3 dorm - Exterior,1702,3,566698.58,S/ 566.70,0,disponible,Disponible,17,$1852,72.47,0,72.47
MD,Modena,,,X03 - 57.39 - 2 dorm - Exterior,1703,2,453011.3,S/ 453.01,0,disponible,Disponible,17,$1879,57.1,0,57.1
MD,Modena,,,X04 - 54.76 - 2 dorm - Exterior,1704,2,433732.54,S/ 433.73,0,disponible,Disponible,17,$1879,54.67,0,54.67
MD,Modena,,,X05 - 75.78 - 3 dorm - Exterior,1705,3,592191.03,S/ 592.19,510000.02,vendido,Separado/Vendido,17,$1772,75.73,0,75.73
MD,Modena,,,X06 - 38.20 - 1 dorm - Interior,1706,1,316538.13,S/ 316.54,0,disponible,Disponible,17,$1870,40.09,0,40.09
MD,Modena,,,X07 - 48.64 - 2 dorm - Interior,1707,2,369275.26,S/ 369.28,0,disponible,Disponible,17,$1798,48.64,0,48.64
MD,Modena,,,X08 - 72.92 - 3 dorm - Interior,1708,3,527240.45,S/ 527.24,0,disponible,Disponible,17,$1713,72.91,0,72.91
MD,Modena,,,X09 - 53.05 - 2 dorm - Interior,1709,2,402528.25,S/ 402.53,0,disponible,Disponible,17,$1798,53.02,0,53.02
NP,Torre Nápoles,NP-B,Torre B,,A1816,,180504.09,S/ 180.50,0,no disponible,No Disponible,18,$1455,30.17,0,30.17
NP,Torre Nápoles,NP-B,Torre B,,B1802,,182680.14,S/ 182.68,0,no disponible,No Disponible,18,$1538,28.89,0,28.89
NP,Torre Nápoles,NP-B,Torre B,,A1815,,221006.77,S/ 221.01,0,no disponible,No Disponible,18,$1422,37.8,0,37.8
NP,Torre Nápoles,NP-B,Torre B,,B1805,,221532.98,S/ 221.53,0,no disponible,No Disponible,18,$1422,37.89,0,37.89
NP,Torre Nápoles,NP-B,Torre B,,A1812,,301018.09,S/ 301.02,0,no disponible,No Disponible,18,$1397,52.4,0,52.4
NP,Torre Nápoles,NP-B,Torre B,,A1811,,318137.06,S/ 318.14,0,no disponible,No Disponible,18,$1397,55.38,0,55.38
NP,Torre Nápoles,NP-B,Torre B,,B1801,,320254.6,S/ 320.25,0,no disponible,No Disponible,18,$1480,52.63,0,52.63
NP,Torre Nápoles,NP-B,Torre B,,B1804,,321178.63,S/ 321.18,0,no disponible,No Disponible,18,$1381,56.58,0,56.58
NP,Torre Nápoles,NP-B,Torre B,,A1814,,340897.28,S/ 340.90,0,no disponible,No Disponible,18,$1405,59,0,59
NP,Torre Nápoles,NP-B,Torre B,,A1813,,342861.77,S/ 342.86,0,no disponible,No Disponible,18,$1405,59.34,0,59.34
NP,Torre Nápoles,NP-B,Torre B,,B1803,,411137.51,S/ 411.14,0,no disponible,No Disponible,18,$1464,68.33,0,68.33
NP,Torre Nápoles,NP-A,Torre A,AX01 - 57.04 - 2 dorm - Exterior,A1801,2,346543.94,S/ 346.54,0,disponible,Disponible,18,$1478,57.04,0,57.04
NP,Torre Nápoles,NP-A,Torre A,AX02 - 55.48 - 2 dorm - Exterior,A1802,2,338971.77,S/ 338.97,0,disponible,Disponible,18,$1486,55.48,0,55.48
NP,Torre Nápoles,NP-A,Torre A,AX03 - 39.01 - 1 dorm - Exterior,A1803,1,253393.08,S/ 253.39,0,disponible,Disponible,18,$1536,40.12,0,40.12
NP,Torre Nápoles,NP-A,Torre A,AX04 - 66.68 - 3 dorm - Interna,A1804,3,387718.24,S/ 387.72,0,disponible,Disponible,18,$1440,65.49,0,65.49
NP,Torre Nápoles,NP-A,Torre A,AX05 - 65.81 - 3 dorm - Exterior,A1805,3,389646.33,S/ 389.65,0,disponible,Disponible,18,$1440,65.81,0,65.81
NP,Torre Nápoles,NP-A,Torre A,AX06 - 68.65 - 3 dorm - Exterior,A1806,3,401904.49,S/ 401.90,0,disponible,Disponible,18,$1424,68.65,0,68.65
NP,Torre Nápoles,NP-A,Torre A,AX07 - 57.06 - 2 dorm - Interna,A1807,2,329855.01,S/ 329.86,0,disponible,Disponible,18,$1406,57.06,0,57.06
NP,Torre Nápoles,NP-A,Torre A,AX08 - 38 - 1 dorm - Interna,A1808,1,241743.15,S/ 241.74,0,disponible,Disponible,18,$1467,40.09,0,40.09
NP,Torre Nápoles,NP-A,Torre A,AX09 - 38.06 - 1 dorm - Interna,A1809,1,241622.55,S/ 241.62,0,disponible,Disponible,18,$1467,40.07,0,40.07
NP,Torre Nápoles,NP-A,Torre A,AX10 - 36.98 - 1 dorm - Interna,A1810,1,243556.91,S/ 243.56,0,disponible,Disponible,18,$1475,40.16,0,40.16
CUBA,Edificio Cuba Connect,,,Tipo 1,1801,3,575746,S/ 575.75,575746,vendido,Separado/Vendido,18,$1926,78.67,0,78.67
URT,Los Jardines de Urteaga,,,Tipo 1,1801,3,657153,S/ 657.15,611795,vendido,Separado/Vendido,18,$1543,104.31,0,104.31
CUBA,Edificio Cuba Connect,,,TIPO 2,1802,1,359850,S/ 359.85,359850,vendido,Separado/Vendido,18,$1926,49.17,0,49.17
URT,Los Jardines de Urteaga,,,TIPO 2,1802,3,604989,S/ 604.99,559739,vendido,Separado/Vendido,18,$1534,96.03,0,96.03
